meas_mean,meas_min,meas_max,meas_std,n_samples,meas_range,ref_value,bias,corr_mean_ref,corr_min_ref,corr_max_ref
5.148333333333333,4.9,5.3,0.18302094597795807,6,0.39999999999999947,4.61,-0.5383333333333331,0.7310300308872466,0.725500905105548,0.730291083609518
5.325,5.21,5.66,0.17049926686059386,6,0.4500000000000002,4.52,-0.8050000000000006,0.7310300308872466,0.725500905105548,0.730291083609518
5.703333333333333,5.38,5.91,0.19805723078612086,6,0.5300000000000002,4.43,-1.2733333333333334,0.7310300308872466,0.725500905105548,0.730291083609518
5.953333333333333,5.84,6.2,0.12769755936064994,6,0.3600000000000003,4.59,-1.3633333333333333,0.7310300308872466,0.725500905105548,0.730291083609518
6.205000000000001,5.94,6.44,0.16718253497300475,6,0.5,5.06,-1.1450000000000014,0.7310300308872466,0.725500905105548,0.730291083609518
6.743333333333333,6.59,6.82,0.07966596931354498,6,0.23000000000000043,5.71,-1.0333333333333332,0.7310300308872466,0.725500905105548,0.730291083609518
6.881666666666667,6.72,7.08,0.13833534135088774,6,0.3600000000000003,5.99,-0.8916666666666666,0.7310300308872466,0.725500905105548,0.730291083609518
6.605,6.54,6.7,0.06473020933072908,6,0.16000000000000014,6.04,-0.5650000000000004,0.7310300308872466,0.725500905105548,0.730291083609518
6.166666666666667,5.98,6.42,0.16169930941926317,6,0.4399999999999995,5.98,-0.18666666666666654,0.7310300308872466,0.725500905105548,0.730291083609518
5.933333333333334,5.88,5.98,0.04366539438350103,6,0.10000000000000053,5.89,-0.04333333333333389,0.7310300308872466,0.725500905105548,0.730291083609518
5.7316666666666665,5.58,5.95,0.12319361455313599,6,0.3700000000000001,5.86,0.12833333333333385,0.7310300308872466,0.725500905105548,0.730291083609518
5.711666666666667,5.52,5.98,0.21018246041634106,6,0.46000000000000085,5.41,-0.30166666666666675,0.7310300308872466,0.725500905105548,0.730291083609518
5.761666666666667,5.62,5.93,0.10815112882751907,6,0.3099999999999996,5.05,-0.7116666666666669,0.7310300308872466,0.725500905105548,0.730291083609518
5.79,5.58,6.09,0.18994736112934024,6,0.5099999999999998,4.89,-0.9000000000000004,0.7310300308872466,0.725500905105548,0.730291083609518
5.37,5.15,5.56,0.14546477236774533,6,0.40999999999999925,4.75,-0.6200000000000001,0.7310300308872466,0.725500905105548,0.730291083609518
4.973333333333334,4.74,5.16,0.14123266855323058,6,0.41999999999999993,4.7,-0.27333333333333343,0.7310300308872466,0.725500905105548,0.730291083609518
4.735,4.55,4.9,0.14039230748157117,6,0.35000000000000053,4.68,-0.055000000000000604,0.7310300308872466,0.725500905105548,0.730291083609518
4.763333333333334,4.45,5.15,0.2516876370954018,6,0.7000000000000002,4.99,0.22666666666666657,0.7310300308872466,0.725500905105548,0.730291083609518
5.046666666666667,4.59,5.43,0.2915933241119672,6,0.8399999999999999,5.1,0.05333333333333279,0.7310300308872466,0.725500905105548,0.730291083609518
4.6049999999999995,4.52,4.71,0.07007139216541979,6,0.1900000000000004,4.62,0.015000000000000568,0.7310300308872466,0.725500905105548,0.730291083609518
4.423333333333333,4.27,4.53,0.10269696522617729,6,0.2600000000000007,4.18,-0.24333333333333318,0.7310300308872466,0.725500905105548,0.730291083609518
4.13,3.91,4.58,0.24681977230359828,6,0.6699999999999999,3.77,-0.3599999999999999,0.7310300308872466,0.725500905105548,0.730291083609518
3.4633333333333334,3.22,3.71,0.1642761902001219,6,0.48999999999999977,3.29,-0.17333333333333334,0.7310300308872466,0.725500905105548,0.730291083609518
3.5033333333333334,3.29,3.76,0.18597490870186403,6,0.46999999999999975,2.9,-0.6033333333333335,0.7310300308872466,0.725500905105548,0.730291083609518
3.6566666666666667,3.43,4.03,0.22870650770510817,6,0.6000000000000001,2.77,-0.8866666666666667,0.7310300308872466,0.725500905105548,0.730291083609518
3.658333333333333,3.32,4.14,0.29260325812722354,6,0.8199999999999998,2.82,-0.8383333333333334,0.7310300308872466,0.725500905105548,0.730291083609518
3.11,2.6,3.35,0.265480696096722,6,0.75,2.89,-0.21999999999999975,0.7310300308872466,0.725500905105548,0.730291083609518
1.8399999999999999,1.47,2.38,0.3460057802985377,6,0.9099999999999999,3.22,1.3800000000000003,0.7310300308872466,0.725500905105548,0.730291083609518
1.6583333333333332,1.47,1.99,0.19569534145366538,6,0.52,3.63,1.9716666666666667,0.7310300308872466,0.725500905105548,0.730291083609518
1.835,1.76,1.89,0.0512835256198323,6,0.1299999999999999,3.87,2.035,0.7310300308872466,0.725500905105548,0.730291083609518
1.7316666666666667,1.63,1.98,0.12828354012369117,6,0.3500000000000001,4.0,2.2683333333333335,0.7310300308872466,0.725500905105548,0.730291083609518
2.2383333333333333,1.77,2.68,0.38017978203300967,6,0.9100000000000001,4.09,1.8516666666666666,0.7310300308872466,0.725500905105548,0.730291083609518
2.148333333333333,2.0,2.32,0.14932068398807535,6,0.31999999999999984,4.11,1.9616666666666673,0.7310300308872466,0.725500905105548,0.730291083609518
2.1366666666666667,1.67,2.6,0.33212447465772027,6,0.9300000000000002,4.08,1.9433333333333334,0.7310300308872466,0.725500905105548,0.730291083609518
1.7983333333333331,1.51,2.34,0.29308133114660617,6,0.8299999999999998,4.13,2.331666666666667,0.7310300308872466,0.725500905105548,0.730291083609518
2.018333333333333,1.38,2.36,0.36460480889130725,6,0.98,4.13,2.111666666666667,0.7310300308872466,0.725500905105548,0.730291083609518
2.095,1.74,2.5,0.2845874206636688,6,0.76,4.01,1.9149999999999996,0.7310300308872466,0.725500905105548,0.730291083609518
1.7249999999999999,1.5,2.07,0.23687549472243835,6,0.5699999999999998,3.88,2.1550000000000002,0.7310300308872466,0.725500905105548,0.730291083609518
1.5183333333333333,1.38,1.7,0.11805366011550288,6,0.32000000000000006,3.91,2.3916666666666666,0.7310300308872466,0.725500905105548,0.730291083609518
1.7083333333333333,1.52,2.03,0.1752046422520438,6,0.5099999999999998,4.04,2.331666666666667,0.7310300308872466,0.725500905105548,0.730291083609518
1.64,1.5,1.77,0.09121403400793095,6,0.27,4.18,2.54,0.7310300308872466,0.725500905105548,0.730291083609518
2.3016666666666667,1.75,2.68,0.3951413249290268,6,0.9300000000000002,4.21,1.9083333333333332,0.7310300308872466,0.725500905105548,0.730291083609518
2.9250000000000003,2.59,3.28,0.24606909598728557,6,0.69,4.23,1.3050000000000002,0.7310300308872466,0.725500905105548,0.730291083609518
3.08,2.57,3.42,0.3009983388658485,6,0.8500000000000001,4.06,0.9799999999999995,0.7310300308872466,0.725500905105548,0.730291083609518
2.3033333333333332,1.62,2.8,0.438755816675593,6,1.1799999999999997,3.67,1.3666666666666667,0.7310300308872466,0.725500905105548,0.730291083609518
1.2616666666666667,1.06,1.48,0.16582118883504202,6,0.41999999999999993,3.3,2.038333333333333,0.7310300308872466,0.725500905105548,0.730291083609518
1.3866666666666667,0.99,1.7,0.2332094909446582,6,0.71,2.87,1.4833333333333334,0.7310300308872466,0.725500905105548,0.730291083609518
1.675,1.13,2.43,0.5345184748911866,6,1.3000000000000003,2.5,0.825,0.7310300308872466,0.725500905105548,0.730291083609518
2.841666666666667,2.46,3.41,0.35980087085312457,6,0.9500000000000002,2.34,-0.5016666666666669,0.7310300308872466,0.725500905105548,0.730291083609518
3.6300000000000003,3.21,3.93,0.2750272713750403,6,0.7200000000000002,2.59,-1.0400000000000005,0.7310300308872466,0.725500905105548,0.730291083609518
4.315,4.02,4.64,0.2296736815571171,6,0.6200000000000001,3.07,-1.2450000000000006,0.7310300308872466,0.725500905105548,0.730291083609518
4.266666666666667,3.95,4.51,0.2092526383744459,6,0.5599999999999996,3.9,-0.3666666666666667,0.7310300308872466,0.725500905105548,0.730291083609518
3.92,3.67,4.21,0.23065125189341634,6,0.54,4.75,0.8300000000000001,0.7310300308872466,0.725500905105548,0.730291083609518
3.295,3.19,3.43,0.09690201236300507,6,0.2400000000000002,5.07,1.7750000000000004,0.7310300308872466,0.725500905105548,0.730291083609518
3.1199999999999997,2.82,3.71,0.3243454948045371,6,0.8900000000000001,4.98,1.8600000000000008,0.7310300308872466,0.725500905105548,0.730291083609518
3.8666666666666667,3.6,4.31,0.26318561257535833,6,0.7099999999999995,4.84,0.9733333333333332,0.7310300308872466,0.725500905105548,0.730291083609518
4.296666666666667,4.14,4.47,0.10576703960434303,6,0.33000000000000007,4.88,0.583333333333333,0.7310300308872466,0.725500905105548,0.730291083609518
4.153333333333333,3.97,4.46,0.1843547305242441,6,0.48999999999999977,5.01,0.8566666666666665,0.7310300308872466,0.725500905105548,0.730291083609518
3.283333333333333,2.58,3.96,0.5440098038332275,6,1.38,5.08,1.7966666666666669,0.7310300308872466,0.725500905105548,0.730291083609518
1.905,1.63,2.33,0.23822258499143203,6,0.7000000000000002,5.24,3.335,0.7310300308872466,0.725500905105548,0.730291083609518
1.695,1.29,2.07,0.2857796353836291,6,0.7799999999999998,5.36,3.665,0.7310300308872466,0.725500905105548,0.730291083609518
